X,CH1,Start,Increment,
Sequence,Volt,4.070000e-01,2.000000e-05
0,0.00e+00,
1,8.00e-02,
2,8.00e-02,
3,0.00e+00,
4,8.00e-02,
5,0.00e+00,
6,8.00e-02,
7,0.00e+00,
8,8.00e-02,
9,0.00e+00,
10,0.00e+00,
11,8.00e-02,
12,8.00e-02,
13,0.00e+00,
14,8.00e-02,
15,0.00e+00,
16,8.00e-02,
17,0.00e+00,
18,8.00e-02,
19,0.00e+00,
20,8.00e-02,
21,0.00e+00,
22,8.00e-02,
23,0.00e+00,
24,8.00e-02,
25,0.00e+00,
26,8.00e-02,
27,0.00e+00,
28,0.00e+00,
29,8.00e-02,
30,0.00e+00,
31,8.00e-02,
32,0.00e+00,
33,8.00e-02,
34,0.00e+00,
35,8.00e-02,
36,8.00e-02,
37,0.00e+00,
38,0.00e+00,
39,8.00e-02,
40,8.00e-02,
41,0.00e+00,
42,8.00e-02,
43,0.00e+00,
44,8.00e-02,
45,0.00e+00,
46,8.00e-02,
47,0.00e+00,
48,8.00e-02,
49,0.00e+00,
50,8.00e-02,
51,0.00e+00,
52,8.00e-02,
53,0.00e+00,
54,8.00e-02,
55,0.00e+00,
56,8.00e-02,
57,0.00e+00,
58,8.00e-02,
59,0.00e+00,
60,8.00e-02,
61,0.00e+00,
62,8.00e-02,
63,0.00e+00,
64,0.00e+00,
65,8.00e-02,
66,0.00e+00,
67,1.20e-01,
68,8.00e-02,
69,0.00e+00,
70,8.00e-02,
71,0.00e+00,
72,8.00e-02,
73,0.00e+00,
74,8.00e-02,
75,0.00e+00,
76,8.00e-02,
77,0.00e+00,
78,8.00e-02,
79,0.00e+00,
80,8.00e-02,
81,0.00e+00,
82,0.00e+00,
83,8.00e-02,
84,8.00e-02,
85,0.00e+00,
86,8.00e-02,
87,0.00e+00,
88,8.00e-02,
89,0.00e+00,
90,8.00e-02,
91,0.00e+00,
92,0.00e+00,
93,8.00e-02,
94,0.00e+00,
95,8.00e-02,
96,8.00e-02,
97,0.00e+00,
98,8.00e-02,
99,0.00e+00,
100,8.00e-02,
101,0.00e+00,
102,0.00e+00,
103,2.00e-01,
104,1.60e-01,
105,3.60e+00,
106,3.56e+00,
107,3.64e+00,
108,3.60e+00,
109,3.72e+00,
110,3.68e+00,
111,3.76e+00,
112,3.76e+00,
113,3.72e+00,
114,3.72e+00,
115,3.80e+00,
116,3.80e+00,
117,3.76e+00,
118,3.80e+00,
119,3.76e+00,
120,3.80e+00,
121,3.76e+00,
122,3.80e+00,
123,2.80e-01,
124,3.60e-01,
