X,CH1,Start,Increment,
Sequence,Volt,2.025200e-01,2.000000e-05
0,-4.00e-02,
1,4.00e-02,
2,-4.00e-02,
3,4.00e-02,
4,4.00e-02,
5,-4.00e-02,
6,-4.00e-02,
7,4.00e-02,
8,4.00e-02,
9,-4.00e-02,
10,-4.00e-02,
11,4.00e-02,
12,4.00e-02,
13,-4.00e-02,
14,4.00e-02,
15,-4.00e-02,
16,-4.00e-02,
17,4.00e-02,
18,4.00e-02,
19,-4.00e-02,
20,4.00e-02,
21,-4.00e-02,
22,-4.00e-02,
23,4.00e-02,
24,4.00e-02,
25,-4.00e-02,
26,-4.00e-02,
27,4.00e-02,
28,4.00e-02,
29,-4.00e-02,
30,-4.00e-02,
31,4.00e-02,
32,-4.00e-02,
33,4.00e-02,
34,4.00e-02,
35,-4.00e-02,
36,-4.00e-02,
37,4.00e-02,
38,-4.00e-02,
39,4.00e-02,
40,4.00e-02,
41,-4.00e-02,
42,-4.00e-02,
43,4.00e-02,
44,4.00e-02,
45,-4.00e-02,
46,4.00e-02,
47,-4.00e-02,
48,4.00e-02,
49,-4.00e-02,
50,4.00e-02,
51,-4.00e-02,
52,-4.00e-02,
53,4.00e-02,
54,4.00e-02,
55,-4.00e-02,
56,4.00e-02,
57,-4.00e-02,
58,4.00e-02,
59,-4.00e-02,
60,-4.00e-02,
61,4.00e-02,
62,-4.00e-02,
63,4.00e-02,
64,-4.00e-02,
65,4.00e-02,
66,4.00e-02,
67,-4.00e-02,
68,-4.00e-02,
69,8.00e-02,
70,4.00e-02,
71,-4.00e-02,
72,-4.00e-02,
73,4.00e-02,
74,4.00e-02,
75,-4.00e-02,
76,4.00e-02,
77,-4.00e-02,
78,-4.00e-02,
79,4.00e-02,
80,4.00e-02,
81,-4.00e-02,
82,-4.00e-02,
83,4.00e-02,
84,4.00e-02,
85,-4.00e-02,
86,4.00e-02,
87,-4.00e-02,
88,4.00e-02,
89,-4.00e-02,
90,4.00e-02,
91,-4.00e-02,
92,-4.00e-02,
93,4.00e-02,
94,-4.00e-02,
95,4.00e-02,
96,4.00e-02,
97,-4.00e-02,
98,4.00e-02,
99,-4.00e-02,
100,4.00e-02,
101,-4.00e-02,
102,-4.00e-02,
103,2.56e+00,
104,2.64e+00,
105,3.60e+00,
106,3.52e+00,
107,3.68e+00,
108,3.64e+00,
109,3.72e+00,
110,3.64e+00,
111,3.72e+00,
112,3.68e+00,
113,3.76e+00,
114,3.76e+00,
115,3.68e+00,
116,3.76e+00,
117,3.68e+00,
118,3.76e+00,
119,3.00e+00,
120,2.96e+00,
121,2.40e-01,
122,2.80e-01,
123,1.20e-01,
124,2.00e-01,
125,8.00e-02,
126,1.60e-01,
127,8.00e-02,
128,1.60e-01,
129,4.00e-02,
130,1.20e-01,
131,0.00e+00,
132,0.00e+00,
133,1.20e-01,
134,0.00e+00,
135,1.20e-01,
136,0.00e+00,
137,8.00e-02,
138,0.00e+00,
139,8.00e-02,
140,4.00e-02,
141,0.00e+00,
142,4.00e-02,
143,-4.00e-02,
144,4.00e-02,
145,0.00e+00,
146,0.00e+00,
147,1.60e-01,
148,1.20e-01,
149,3.56e+00,
150,3.52e+00,
151,3.60e+00,
152,3.56e+00,
153,3.68e+00,
154,3.64e+00,
155,3.72e+00,
156,3.68e+00,
157,3.76e+00,
158,3.68e+00,
159,3.76e+00,
160,3.76e+00,
161,3.72e+00,
162,3.76e+00,
163,3.72e+00,
164,3.72e+00,
165,3.84e+00,
166,3.72e+00,
167,3.84e+00,
168,3.84e+00,
169,3.72e+00,
170,3.84e+00,
171,3.72e+00,
172,3.84e+00,
173,3.72e+00,
174,3.72e+00,
175,3.84e+00,
176,3.84e+00,
177,3.72e+00,
178,3.84e+00,
179,3.72e+00,
180,3.84e+00,
181,3.20e-01,
182,3.60e-01,
183,2.00e-01,
184,2.80e-01,
185,1.20e-01,
186,2.00e-01,
187,8.00e-02,
188,8.00e-02,
189,1.60e-01,
190,8.00e-02,
191,1.20e-01,
192,8.00e-02,
193,3.56e+00,
194,3.52e+00,
195,3.68e+00,
196,3.60e+00,
197,3.72e+00,
198,3.64e+00,
199,3.72e+00,
200,3.68e+00,
201,3.76e+00,
202,3.76e+00,
203,3.72e+00,
204,3.76e+00,
205,3.72e+00,
206,3.72e+00,
207,3.80e+00,
208,3.84e+00,
209,3.72e+00,
210,3.84e+00,
211,3.72e+00,
212,3.84e+00,
213,3.72e+00,
214,3.84e+00,
215,3.72e+00,
216,3.84e+00,
217,3.76e+00,
218,3.84e+00,
219,3.76e+00,
220,3.84e+00,
221,3.72e+00,
222,3.84e+00,
223,3.76e+00,
224,3.84e+00,
225,1.04e+00,
226,9.60e-01,
227,2.40e-01,
228,2.80e-01,
229,1.20e-01,
230,2.00e-01,
231,1.20e-01,
232,1.60e-01,
233,8.00e-02,
234,8.00e-02,
235,1.60e-01,
236,8.00e-02,
237,1.76e+00,
238,1.76e+00,
239,3.60e+00,
240,3.56e+00,
241,3.68e+00,
242,3.64e+00,
243,3.72e+00,
244,3.68e+00,
245,3.76e+00,
246,3.76e+00,
247,3.68e+00,
248,3.76e+00,
249,3.72e+00,
250,3.72e+00,
251,3.80e+00,
252,3.72e+00,
253,3.84e+00,
254,3.84e+00,
255,1.24e+00,
256,1.24e+00,
257,2.40e-01,
258,2.80e-01,
259,1.20e-01,
260,2.00e-01,
261,1.20e-01,
262,1.60e-01,
263,8.00e-02,
264,8.00e-02,
265,1.60e-01,
266,1.20e-01,
267,0.00e+00,
268,0.00e+00,
269,1.20e-01,
270,0.00e+00,
271,1.20e-01,
272,0.00e+00,
273,1.20e-01,
274,0.00e+00,
275,1.20e-01,
276,0.00e+00,
277,1.20e-01,
278,1.20e-01,
279,0.00e+00,
280,0.00e+00,
281,1.20e-01,
282,0.00e+00,
283,3.52e+00,
284,3.48e+00,
285,3.60e+00,
286,3.56e+00,
287,3.68e+00,
288,3.64e+00,
289,3.72e+00,
290,3.68e+00,
291,3.76e+00,
292,3.76e+00,
293,3.68e+00,
294,3.76e+00,
295,3.72e+00,
296,3.76e+00,
297,3.72e+00,
298,3.76e+00,
299,2.04e+00,
300,2.00e+00,
301,2.40e-01,
302,2.80e-01,
303,1.20e-01,
304,2.00e-01,
305,1.20e-01,
306,1.60e-01,
307,8.00e-02,
308,8.00e-02,
309,1.60e-01,
310,1.20e-01,
311,0.00e+00,
312,0.00e+00,
313,1.20e-01,
314,1.20e-01,
315,0.00e+00,
316,1.20e-01,
317,0.00e+00,
318,8.00e-02,
319,0.00e+00,
320,0.00e+00,
321,8.00e-02,
322,4.00e-02,
323,0.00e+00,
324,4.00e-02,
325,0.00e+00,
326,-4.00e-02,
327,5.60e-01,
328,6.40e-01,
329,3.56e+00,
330,3.52e+00,
331,3.64e+00,
332,3.56e+00,
333,3.72e+00,
334,3.64e+00,
335,3.72e+00,
336,3.68e+00,
337,3.76e+00,
338,3.76e+00,
339,3.68e+00,
340,3.76e+00,
341,3.72e+00,
342,3.76e+00,
343,3.72e+00,
344,3.76e+00,
345,3.72e+00,
346,3.72e+00,
347,3.84e+00,
348,3.72e+00,
349,3.84e+00,
350,3.72e+00,
351,3.84e+00,
352,3.84e+00,
353,3.72e+00,
354,3.84e+00,
355,3.72e+00,
356,3.84e+00,
357,3.72e+00,
358,3.84e+00,
359,1.72e+00,
360,1.68e+00,
361,2.40e-01,
362,2.80e-01,
363,1.20e-01,
364,2.00e-01,
365,8.00e-02,
366,8.00e-02,
367,1.60e-01,
368,1.20e-01,
369,4.00e-02,
370,1.20e-01,
371,0.00e+00,
372,0.00e+00,
373,3.56e+00,
374,3.52e+00,
375,3.60e+00,
376,3.60e+00,
377,3.68e+00,
378,3.64e+00,
379,3.72e+00,
380,3.68e+00,
381,3.76e+00,
382,3.68e+00,
383,3.76e+00,
384,3.72e+00,
385,3.76e+00,
386,3.76e+00,
387,3.72e+00,
388,3.76e+00,
389,3.68e+00,
390,3.72e+00,
391,2.40e-01,
392,3.20e-01,
393,1.60e-01,
394,2.00e-01,
395,1.20e-01,
396,1.60e-01,
397,8.00e-02,
398,8.00e-02,
399,1.60e-01,
400,1.20e-01,
401,0.00e+00,
402,0.00e+00,
403,1.20e-01,
404,0.00e+00,
405,1.20e-01,
406,1.20e-01,
407,0.00e+00,
408,4.00e-02,
409,0.00e+00,
410,4.00e-02,
411,-4.00e-02,
412,4.00e-02,
413,-4.00e-02,
414,4.00e-02,
415,-4.00e-02,
416,-4.00e-02,
417,1.44e+00,
418,1.44e+00,
419,3.56e+00,
420,3.52e+00,
421,3.68e+00,
422,3.60e+00,
423,3.72e+00,
424,3.64e+00,
425,3.72e+00,
426,3.68e+00,
427,3.76e+00,
428,3.76e+00,
429,3.68e+00,
430,3.72e+00,
431,3.76e+00,
432,3.76e+00,
433,2.12e+00,
434,2.08e+00,
435,2.40e-01,
436,2.80e-01,
437,1.20e-01,
438,2.00e-01,
439,8.00e-02,
440,8.00e-02,
441,1.60e-01,
442,1.20e-01,
443,0.00e+00,
444,0.00e+00,
445,1.20e-01,
446,0.00e+00,
447,1.20e-01,
448,0.00e+00,
449,1.20e-01,
450,4.00e-02,
451,0.00e+00,
452,4.00e-02,
453,0.00e+00,
454,4.00e-02,
455,0.00e+00,
456,4.00e-02,
457,-4.00e-02,
458,4.00e-02,
459,-4.00e-02,
460,-4.00e-02,
461,4.00e-02,
462,0.00e+00,
463,3.52e+00,
464,3.48e+00,
465,3.60e+00,
466,3.56e+00,
467,3.68e+00,
468,3.64e+00,
469,3.72e+00,
470,3.72e+00,
471,3.68e+00,
472,3.68e+00,
473,3.76e+00,
474,3.76e+00,
475,3.68e+00,
476,3.76e+00,
477,3.72e+00,
478,3.76e+00,
479,2.40e-01,
480,3.20e-01,
481,1.60e-01,
482,2.00e-01,
483,1.20e-01,
484,1.60e-01,
485,8.00e-02,
486,1.60e-01,
487,4.00e-02,
488,1.20e-01,
489,0.00e+00,
490,1.20e-01,
491,0.00e+00,
492,0.00e+00,
493,1.20e-01,
494,4.00e-02,
495,0.00e+00,
496,4.00e-02,
497,0.00e+00,
498,4.00e-02,
499,0.00e+00,
500,4.00e-02,
501,-4.00e-02,
502,4.00e-02,
503,-4.00e-02,
504,4.00e-02,
505,-4.00e-02,
506,-4.00e-02,
507,2.00e+00,
508,2.04e+00,
509,3.56e+00,
510,3.52e+00,
511,3.68e+00,
512,3.60e+00,
513,3.72e+00,
514,3.64e+00,
515,3.72e+00,
516,3.68e+00,
517,3.76e+00,
518,3.76e+00,
519,3.68e+00,
520,3.76e+00,
521,3.72e+00,
522,3.76e+00,
523,3.72e+00,
524,3.72e+00,
525,3.84e+00,
526,3.76e+00,
527,3.72e+00,
528,3.72e+00,
529,3.84e+00,
530,3.84e+00,
531,3.72e+00,
532,3.72e+00,
533,3.84e+00,
534,3.72e+00,
535,3.84e+00,
536,3.84e+00,
537,3.72e+00,
538,3.84e+00,
539,2.80e-01,
540,3.20e-01,
541,1.60e-01,
542,2.40e-01,
543,1.20e-01,
544,2.00e-01,
545,8.00e-02,
546,8.00e-02,
547,1.60e-01,
548,1.20e-01,
549,0.00e+00,
550,0.00e+00,
551,1.20e-01,
552,4.00e-02,
553,3.56e+00,
554,3.52e+00,
555,3.68e+00,
556,3.56e+00,
557,3.72e+00,
558,3.64e+00,
559,3.72e+00,
560,3.68e+00,
561,3.76e+00,
562,3.76e+00,
563,3.68e+00,
564,3.76e+00,
565,3.72e+00,
566,3.76e+00,
567,3.72e+00,
568,3.76e+00,
569,3.72e+00,
570,3.72e+00,
571,3.84e+00,
572,3.84e+00,
573,3.72e+00,
574,3.84e+00,
575,3.72e+00,
